Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
7783,ORD-2023-39640,2023-02-09,2023-02-15,Second Class,CUS-61388,Customer 743,Consumer,United States,TEX-City-4,Texas,15942,Central,OFF-ENV-7868,Office Supplies,Envelopes,Envelopes Elite 648,2506.97,9,0.0,887.41
7784,ORD-2023-26151,2023-02-09,2023-02-12,Standard Class,CUS-78332,Customer 56,Home Office,United States,ILL-City-1,Illinois,34830,Central,OFF-LAB-6619,Office Supplies,Labels,Labels Premium 376,845.84,4,0.0,185.99
7785,ORD-2023-61579,2023-02-09,2023-02-11,First Class,CUS-77237,Customer 667,Corporate,United States,NEW-City-2,New Jersey,96686,East,OFF-STO-1910,Office Supplies,Storage,Storage Premium 858,806.44,3,0.05,189.68
7786,ORD-2023-24036,2023-02-09,2023-02-12,Standard Class,CUS-73616,Customer 256,Corporate,United States,ILL-City-3,Illinois,26108,Central,FUR-CHA-7187,Furniture,Chairs,Chairs Pro 463,8815.65,9,0.0,1630.38
7787,ORD-2023-62697,2023-02-09,2023-02-10,Second Class,CUS-98016,Customer 978,Corporate,United States,PEN-City-3,Pennsylvania,47327,East,FUR-BOO-3756,Furniture,Bookcases,Bookcases Pro 530,14982.64,10,0.4,-136.26
7788,ORD-2023-68457,2023-02-10,2023-02-17,Same Day,CUS-28699,Customer 863,Home Office,United States,TEN-City-2,Tennessee,75884,South,OFF-APP-3938,Office Supplies,Appliances,Appliances Elite 413,5660.17,12,0.0,2144.99
7789,ORD-2023-83190,2023-02-10,2023-02-17,Standard Class,CUS-73882,Customer 830,Home Office,United States,PEN-City-2,Pennsylvania,96397,East,TEC-MAC-3154,Technology,Machines,Machines Elite 750,1769.63,9,0.15,450.57
7790,ORD-2023-42268,2023-02-10,2023-02-11,Same Day,CUS-93046,Customer 337,Home Office,United States,CAL-City-3,California,56322,West,OFF-ENV-8168,Office Supplies,Envelopes,Envelopes Basic 463,3975.08,12,0.15,703.61
7791,ORD-2023-56721,2023-02-11,2023-02-12,Second Class,CUS-39759,Customer 484,Home Office,United States,CON-City-1,Connecticut,88914,East,TEC-COP-3425,Technology,Copiers,Copiers Basic 340,4037.26,7,0.25,844.51
7792,ORD-2023-85778,2023-02-11,2023-02-17,Standard Class,CUS-12295,Customer 891,Corporate,United States,PEN-City-2,Pennsylvania,53777,East,OFF-STO-9075,Office Supplies,Storage,Storage Premium 261,689.7,14,0.1,205.18
7793,ORD-2023-92660,2023-02-11,2023-02-15,First Class,CUS-65249,Customer 512,Consumer,United States,GEO-City-2,Georgia,84427,South,TEC-ACC-8749,Technology,Accessories,Accessories Pro 280,12985.82,13,0.1,2758.55
7794,ORD-2023-78544,2023-02-11,2023-02-18,Same Day,CUS-66700,Customer 968,Corporate,United States,FLO-City-2,Florida,72984,South,FUR-CHA-1274,Furniture,Chairs,Chairs Elite 988,1081.8,5,0.25,123.78
7795,ORD-2023-66962,2023-02-11,2023-02-12,Same Day,CUS-58343,Customer 885,Consumer,United States,ILL-City-5,Illinois,51738,Central,OFF-STO-4298,Office Supplies,Storage,Storage Basic 655,5978.56,15,0.0,1740.96
7796,ORD-2023-66158,2023-02-11,2023-02-18,Second Class,CUS-23591,Customer 210,Consumer,United States,GEO-City-4,Georgia,89150,South,FUR-FUR-1510,Furniture,Furnishings,Furnishings Standard 168,6926.04,5,0.4,233.04
7797,ORD-2023-51817,2023-02-11,2023-02-18,Second Class,CUS-75701,Customer 300,Consumer,United States,NEV-City-4,Nevada,36007,West,OFF-FAS-2899,Office Supplies,Fasteners,Fasteners Pro 999,4410.98,12,0.3,1033.53
7798,ORD-2023-16954,2023-02-12,2023-02-14,Same Day,CUS-59427,Customer 365,Consumer,United States,IND-City-3,Indiana,16329,Central,FUR-CHA-1308,Furniture,Chairs,Chairs Basic 755,3684.84,8,0.3,353.92
7799,ORD-2023-77800,2023-02-12,2023-02-16,Second Class,CUS-32769,Customer 413,Corporate,United States,ARI-City-4,Arizona,92764,West,FUR-FUR-3111,Furniture,Furnishings,Furnishings Premium 845,2586.68,7,0.0,454.32
7800,ORD-2023-80802,2023-02-12,2023-02-19,First Class,CUS-27276,Customer 48,Consumer,United States,MIC-City-2,Michigan,12147,Central,FUR-BOO-4551,Furniture,Bookcases,Bookcases Standard 833,1040.87,8,0.4,22.3
7801,ORD-2023-12955,2023-02-12,2023-02-17,Same Day,CUS-39666,Customer 706,Home Office,United States,ILL-City-5,Illinois,59002,Central,OFF-SUP-5847,Office Supplies,Supplies,Supplies Standard 962,3954.65,15,0.0,1443.67
7802,ORD-2023-55553,2023-02-12,2023-02-16,Second Class,CUS-29862,Customer 639,Corporate,United States,ORE-City-4,Oregon,18052,West,OFF-SUP-6861,Office Supplies,Supplies,Supplies Premium 359,5122.26,13,0.4,670.78
7803,ORD-2023-80236,2023-02-12,2023-02-13,Second Class,CUS-78221,Customer 410,Home Office,United States,MIC-City-5,Michigan,97743,Central,FUR-FUR-3592,Furniture,Furnishings,Furnishings Pro 371,4136.61,11,0.15,317.4
7804,ORD-2023-34096,2023-02-12,2023-02-16,First Class,CUS-93173,Customer 951,Consumer,United States,ILL-City-3,Illinois,22505,Central,FUR-BOO-9419,Furniture,Bookcases,Bookcases Basic 203,3038.33,3,0.05,424.36
7805,ORD-2023-94659,2023-02-12,2023-02-13,Same Day,CUS-41499,Customer 708,Corporate,United States,CAL-City-2,California,63005,West,TEC-MAC-9004,Technology,Machines,Machines Basic 876,12769.75,8,0.0,2666.93
7806,ORD-2023-81294,2023-02-13,2023-02-19,Same Day,CUS-64152,Customer 827,Corporate,United States,VIR-City-2,Virginia,76796,South,FUR-FUR-1270,Furniture,Furnishings,Furnishings Basic 737,4753.77,13,0.4,58.76
7807,ORD-2023-45818,2023-02-13,2023-02-16,First Class,CUS-45054,Customer 30,Consumer,United States,MAS-City-5,Massachusetts,28776,East,FUR-FUR-1430,Furniture,Furnishings,Furnishings Basic 773,7943.13,15,0.0,1010.45
7808,ORD-2023-44563,2023-02-13,2023-02-15,Standard Class,CUS-10816,Customer 717,Home Office,United States,ORE-City-4,Oregon,15401,West,FUR-FUR-4843,Furniture,Furnishings,Furnishings Standard 715,5308.55,10,0.0,889.66
7809,ORD-2023-94692,2023-02-13,2023-02-16,Standard Class,CUS-23367,Customer 83,Consumer,United States,NEV-City-2,Nevada,44468,West,FUR-FUR-6260,Furniture,Furnishings,Furnishings Premium 100,8843.22,14,0.15,1153.39
7810,ORD-2023-85089,2023-02-13,2023-02-14,Standard Class,CUS-88386,Customer 873,Corporate,United States,IND-City-2,Indiana,21246,Central,TEC-PHO-2084,Technology,Phones,Phones Elite 305,10965.14,8,0.1,3257.23
7811,ORD-2023-21194,2023-02-13,2023-02-18,First Class,CUS-13248,Customer 682,Home Office,United States,VIR-City-4,Virginia,80704,South,FUR-FUR-2837,Furniture,Furnishings,Furnishings Basic 433,2774.71,7,0.15,383.19
7812,ORD-2023-36149,2023-02-14,2023-02-21,Second Class,CUS-82319,Customer 33,Consumer,United States,ARI-City-2,Arizona,31439,West,TEC-PHO-3879,Technology,Phones,Phones Standard 284,10507.79,15,0.2,983.71
7813,ORD-2023-97617,2023-02-14,2023-02-20,Standard Class,CUS-98508,Customer 92,Home Office,United States,TEN-City-5,Tennessee,49129,South,FUR-BOO-3059,Furniture,Bookcases,Bookcases Premium 864,6884.89,8,0.0,1143.89
7814,ORD-2023-79387,2023-02-14,2023-02-21,Standard Class,CUS-43955,Customer 447,Home Office,United States,ILL-City-4,Illinois,77947,Central,OFF-APP-4362,Office Supplies,Appliances,Appliances Pro 840,860.68,4,0.3,86.99
7815,ORD-2023-25250,2023-02-14,2023-02-15,First Class,CUS-17966,Customer 300,Home Office,United States,FLO-City-2,Florida,64901,South,FUR-BOO-8949,Furniture,Bookcases,Bookcases Standard 582,5530.45,6,0.1,720.32
7816,ORD-2023-56671,2023-02-14,2023-02-15,Second Class,CUS-35500,Customer 76,Consumer,United States,CAL-City-3,California,73394,West,FUR-TAB-4527,Furniture,Tables,Tables Pro 845,949.82,2,0.3,0.09
7817,ORD-2023-26142,2023-02-14,2023-02-19,Same Day,CUS-22745,Customer 741,Corporate,United States,PEN-City-4,Pennsylvania,27051,East,TEC-PHO-4774,Technology,Phones,Phones Basic 658,12268.5,14,0.25,1713.92
7818,ORD-2023-94681,2023-02-14,2023-02-20,Same Day,CUS-23527,Customer 155,Consumer,United States,ARI-City-4,Arizona,84262,West,FUR-CHA-4903,Furniture,Chairs,Chairs Basic 911,606.09,1,0.0,146.4
7819,ORD-2023-32271,2023-02-14,2023-02-16,First Class,CUS-80028,Customer 18,Home Office,United States,ARI-City-3,Arizona,10773,West,FUR-BOO-2067,Furniture,Bookcases,Bookcases Premium 630,518.95,6,0.0,105.16
7820,ORD-2023-41632,2023-02-14,2023-02-21,Standard Class,CUS-72014,Customer 106,Corporate,United States,CAL-City-3,California,79360,West,TEC-ACC-6081,Technology,Accessories,Accessories Pro 328,24897.77,14,0.05,5932.43
7821,ORD-2023-13355,2023-02-15,2023-02-18,Second Class,CUS-59074,Customer 965,Consumer,United States,NEW-City-5,New Jersey,61672,East,FUR-FUR-7516,Furniture,Furnishings,Furnishings Standard 222,466.84,6,0.3,-7.89
7822,ORD-2023-96224,2023-02-15,2023-02-18,Same Day,CUS-72515,Customer 538,Consumer,United States,TEN-City-3,Tennessee,39381,South,FUR-FUR-7299,Furniture,Furnishings,Furnishings Standard 612,6579.72,5,0.3,137.82
7823,ORD-2023-19836,2023-02-15,2023-02-16,First Class,CUS-58334,Customer 762,Consumer,United States,OHI-City-5,Ohio,67052,Central,TEC-COP-9231,Technology,Copiers,Copiers Premium 876,1250.89,1,0.25,128.16
7824,ORD-2023-21945,2023-02-15,2023-02-17,Standard Class,CUS-20489,Customer 100,Consumer,United States,CON-City-5,Connecticut,84909,East,FUR-CHA-8344,Furniture,Chairs,Chairs Pro 409,1630.15,11,0.3,129.4
7825,ORD-2023-49266,2023-02-15,2023-02-18,First Class,CUS-29879,Customer 401,Corporate,United States,ARI-City-5,Arizona,50915,West,TEC-ACC-9169,Technology,Accessories,Accessories Basic 495,9305.86,13,0.0,1941.41
7826,ORD-2023-88114,2023-02-15,2023-02-20,Same Day,CUS-87664,Customer 548,Home Office,United States,ORE-City-3,Oregon,92364,West,OFF-APP-7564,Office Supplies,Appliances,Appliances Elite 939,55.3,1,0.1,15.62
7827,ORD-2023-23029,2023-02-16,2023-02-23,Second Class,CUS-44533,Customer 133,Consumer,United States,NEW-City-5,New York,45884,East,OFF-BIN-3824,Office Supplies,Binders,Binders Elite 197,2528.6,15,0.1,826.07
7828,ORD-2023-40466,2023-02-16,2023-02-22,First Class,CUS-42279,Customer 21,Corporate,United States,ORE-City-4,Oregon,40146,West,FUR-CHA-9371,Furniture,Chairs,Chairs Pro 326,2372.23,6,0.05,195.88
7829,ORD-2023-12556,2023-02-16,2023-02-19,Standard Class,CUS-16787,Customer 515,Corporate,United States,NEV-City-5,Nevada,14576,West,TEC-COP-8077,Technology,Copiers,Copiers Premium 683,8735.43,9,0.2,1971.04
7830,ORD-2023-52141,2023-02-16,2023-02-19,Second Class,CUS-79207,Customer 456,Corporate,United States,ARI-City-4,Arizona,24514,West,OFF-PAP-9862,Office Supplies,Paper,Paper Elite 390,56.38,3,0.0,11.4
7831,ORD-2023-92962,2023-02-16,2023-02-18,First Class,CUS-64553,Customer 704,Consumer,United States,ORE-City-1,Oregon,30286,West,OFF-APP-4534,Office Supplies,Appliances,Appliances Basic 796,1679.85,8,0.1,461.89
7832,ORD-2023-45613,2023-02-16,2023-02-22,Standard Class,CUS-62302,Customer 605,Home Office,United States,ARI-City-5,Arizona,48013,West,TEC-ACC-3916,Technology,Accessories,Accessories Standard 460,617.29,6,0.2,103.99
7833,ORD-2023-38584,2023-02-16,2023-02-18,Second Class,CUS-30929,Customer 437,Corporate,United States,TEX-City-4,Texas,57710,Central,OFF-SUP-7247,Office Supplies,Supplies,Supplies Standard 501,1908.82,5,0.3,224.56
7834,ORD-2023-93468,2023-02-17,2023-02-24,Second Class,CUS-63610,Customer 292,Home Office,United States,CON-City-1,Connecticut,17394,East,FUR-CHA-6016,Furniture,Chairs,Chairs Premium 364,9672.45,11,0.0,1327.77
7835,ORD-2023-54156,2023-02-17,2023-02-23,First Class,CUS-39511,Customer 687,Home Office,United States,WAS-City-2,Washington,58619,West,OFF-BIN-3005,Office Supplies,Binders,Binders Pro 123,552.94,8,0.0,203.18
7836,ORD-2023-44099,2023-02-17,2023-02-23,Second Class,CUS-91003,Customer 440,Home Office,United States,CAL-City-4,California,25381,West,FUR-TAB-3764,Furniture,Tables,Tables Pro 510,2876.62,2,0.0,696.39
7837,ORD-2023-38092,2023-02-17,2023-02-20,First Class,CUS-79037,Customer 661,Corporate,United States,PEN-City-3,Pennsylvania,68125,East,TEC-PHO-5612,Technology,Phones,Phones Standard 279,16894.38,15,0.0,4574.3
7838,ORD-2023-60398,2023-02-17,2023-02-20,Second Class,CUS-15109,Customer 777,Home Office,United States,NEW-City-3,New York,26311,East,FUR-CHA-2284,Furniture,Chairs,Chairs Basic 243,17752.69,13,0.1,2294.57
7839,ORD-2023-16705,2023-02-18,2023-02-23,First Class,CUS-89024,Customer 435,Consumer,United States,VIR-City-3,Virginia,80439,South,TEC-ACC-9337,Technology,Accessories,Accessories Basic 475,2758.54,7,0.25,325.01
7840,ORD-2023-74072,2023-02-18,2023-02-25,First Class,CUS-91186,Customer 830,Home Office,United States,GEO-City-3,Georgia,36437,South,TEC-PHO-2523,Technology,Phones,Phones Pro 360,15661.08,8,0.1,3844.84
7841,ORD-2023-91681,2023-02-18,2023-02-21,Standard Class,CUS-35448,Customer 314,Home Office,United States,NEW-City-3,New Jersey,19766,East,OFF-APP-5287,Office Supplies,Appliances,Appliances Elite 107,5090.04,15,0.3,1093.68
7842,ORD-2023-13614,2023-02-18,2023-02-24,Same Day,CUS-46187,Customer 584,Corporate,United States,MAS-City-4,Massachusetts,38207,East,TEC-ACC-2044,Technology,Accessories,Accessories Standard 166,9962.57,7,0.0,3459.42
7843,ORD-2023-25448,2023-02-18,2023-02-23,First Class,CUS-70603,Customer 284,Consumer,United States,PEN-City-4,Pennsylvania,62163,East,TEC-ACC-7410,Technology,Accessories,Accessories Premium 111,7963.13,15,0.4,-1.64
7844,ORD-2023-23177,2023-02-19,2023-02-20,Standard Class,CUS-54631,Customer 988,Corporate,United States,NEW-City-5,New Jersey,89377,East,FUR-CHA-1659,Furniture,Chairs,Chairs Standard 549,326.39,1,0.2,45.95
7845,ORD-2023-31765,2023-02-19,2023-02-22,Same Day,CUS-54480,Customer 68,Corporate,United States,PEN-City-4,Pennsylvania,98692,East,OFF-PAP-7304,Office Supplies,Paper,Paper Pro 281,798.99,15,0.3,193.98
7846,ORD-2023-31393,2023-02-19,2023-02-26,First Class,CUS-34429,Customer 63,Consumer,United States,NOR-City-4,North Carolina,83291,South,TEC-MAC-2842,Technology,Machines,Machines Pro 349,243.18,1,0.05,63.42
7847,ORD-2023-79244,2023-02-20,2023-02-22,Same Day,CUS-81604,Customer 363,Home Office,United States,NEW-City-1,New Jersey,45628,East,FUR-FUR-1874,Furniture,Furnishings,Furnishings Standard 818,2503.58,6,0.3,-99.66
7848,ORD-2023-18108,2023-02-20,2023-02-26,Standard Class,CUS-62184,Customer 435,Corporate,United States,FLO-City-1,Florida,25567,South,TEC-ACC-3337,Technology,Accessories,Accessories Pro 481,19120.85,11,0.0,4821.55
7849,ORD-2023-22151,2023-02-20,2023-02-21,Same Day,CUS-29818,Customer 282,Consumer,United States,TEN-City-5,Tennessee,25272,South,FUR-BOO-1913,Furniture,Bookcases,Bookcases Pro 401,1672.34,4,0.3,58.71
7850,ORD-2023-39859,2023-02-20,2023-02-27,First Class,CUS-49637,Customer 143,Consumer,United States,IND-City-3,Indiana,13320,Central,FUR-FUR-1362,Furniture,Furnishings,Furnishings Pro 345,5950.38,12,0.0,841.85
7851,ORD-2023-64456,2023-02-20,2023-02-23,First Class,CUS-98036,Customer 478,Consumer,United States,NEW-City-1,New Jersey,99361,East,TEC-MAC-2047,Technology,Machines,Machines Pro 420,25178.72,14,0.0,6314.32
7852,ORD-2023-95139,2023-02-20,2023-02-23,First Class,CUS-24584,Customer 611,Corporate,United States,MIC-City-2,Michigan,58479,Central,TEC-MAC-2203,Technology,Machines,Machines Elite 915,18377.3,11,0.25,1312.76
7853,ORD-2023-89276,2023-02-20,2023-02-22,Second Class,CUS-71781,Customer 684,Corporate,United States,NEV-City-4,Nevada,55110,West,OFF-LAB-7339,Office Supplies,Labels,Labels Premium 971,5974.01,15,0.0,1365.13
7854,ORD-2023-74580,2023-02-20,2023-02-23,First Class,CUS-76651,Customer 641,Consumer,United States,IND-City-5,Indiana,94687,Central,OFF-SUP-2343,Office Supplies,Supplies,Supplies Pro 568,377.51,8,0.1,112.61
7855,ORD-2023-32449,2023-02-20,2023-02-25,Standard Class,CUS-47128,Customer 588,Consumer,United States,PEN-City-5,Pennsylvania,16648,East,OFF-SUP-6218,Office Supplies,Supplies,Supplies Standard 244,1542.83,5,0.15,359.66
7856,ORD-2023-59722,2023-02-20,2023-02-27,Second Class,CUS-86355,Customer 732,Consumer,United States,GEO-City-5,Georgia,74118,South,FUR-TAB-3186,Furniture,Tables,Tables Basic 688,14497.74,12,0.4,353.85
7857,ORD-2023-50716,2023-02-21,2023-02-26,Second Class,CUS-57455,Customer 509,Home Office,United States,NEW-City-3,New Jersey,92618,East,FUR-CHA-5578,Furniture,Chairs,Chairs Standard 907,4921.41,5,0.15,559.24
7858,ORD-2023-43807,2023-02-21,2023-02-25,Second Class,CUS-30303,Customer 940,Corporate,United States,ILL-City-2,Illinois,39181,Central,OFF-APP-7076,Office Supplies,Appliances,Appliances Standard 496,601.47,3,0.0,235.24
7859,ORD-2023-71080,2023-02-21,2023-02-23,Standard Class,CUS-88686,Customer 308,Consumer,United States,NOR-City-4,North Carolina,59569,South,OFF-ART-9143,Office Supplies,Art,Art Premium 843,1411.69,3,0.0,466.0
7860,ORD-2023-74955,2023-02-21,2023-02-25,First Class,CUS-99151,Customer 531,Corporate,United States,CON-City-1,Connecticut,65058,East,OFF-ENV-7666,Office Supplies,Envelopes,Envelopes Standard 224,3426.44,9,0.05,631.81
7861,ORD-2023-33069,2023-02-21,2023-02-26,Standard Class,CUS-31324,Customer 347,Consumer,United States,OHI-City-2,Ohio,79678,Central,TEC-ACC-4795,Technology,Accessories,Accessories Standard 285,23482.27,14,0.1,2667.1
7862,ORD-2023-87344,2023-02-21,2023-02-27,Standard Class,CUS-28726,Customer 364,Home Office,United States,NEV-City-1,Nevada,83170,West,FUR-TAB-4072,Furniture,Tables,Tables Basic 862,8610.44,13,0.25,378.33
7863,ORD-2023-45629,2023-02-21,2023-02-23,First Class,CUS-50547,Customer 207,Corporate,United States,TEX-City-2,Texas,95199,Central,FUR-CHA-3263,Furniture,Chairs,Chairs Basic 329,3564.21,6,0.05,279.8
7864,ORD-2023-39646,2023-02-22,2023-02-27,Second Class,CUS-18506,Customer 902,Home Office,United States,WAS-City-1,Washington,50161,West,FUR-TAB-8253,Furniture,Tables,Tables Standard 248,6445.34,7,0.1,961.64
7865,ORD-2023-67982,2023-02-22,2023-03-01,Same Day,CUS-81777,Customer 884,Corporate,United States,ILL-City-5,Illinois,59252,Central,TEC-ACC-7039,Technology,Accessories,Accessories Premium 851,10228.95,14,0.15,1376.08
7866,ORD-2023-81641,2023-02-22,2023-02-25,Standard Class,CUS-61595,Customer 975,Corporate,United States,NOR-City-5,North Carolina,40423,South,TEC-ACC-7265,Technology,Accessories,Accessories Pro 608,3895.35,8,0.0,893.86
7867,ORD-2023-29294,2023-02-22,2023-03-01,Same Day,CUS-40931,Customer 410,Corporate,United States,VIR-City-1,Virginia,66912,South,OFF-FAS-7662,Office Supplies,Fasteners,Fasteners Basic 691,1327.84,5,0.3,100.54
7868,ORD-2023-44846,2023-02-23,2023-02-28,First Class,CUS-46926,Customer 637,Consumer,United States,TEN-City-3,Tennessee,49085,South,TEC-ACC-6957,Technology,Accessories,Accessories Pro 583,11818.53,6,0.0,2616.87
7869,ORD-2023-35008,2023-02-23,2023-02-25,Second Class,CUS-66800,Customer 111,Corporate,United States,IND-City-3,Indiana,96391,Central,OFF-LAB-6533,Office Supplies,Labels,Labels Elite 953,3630.62,9,0.0,934.64
7870,ORD-2023-26873,2023-02-23,2023-02-24,Second Class,CUS-66306,Customer 126,Home Office,United States,NEW-City-1,New York,57869,East,OFF-ENV-1710,Office Supplies,Envelopes,Envelopes Standard 132,963.33,6,0.3,97.25
7871,ORD-2023-33035,2023-02-23,2023-03-01,Same Day,CUS-87969,Customer 320,Consumer,United States,WAS-City-2,Washington,87120,West,TEC-ACC-3994,Technology,Accessories,Accessories Premium 380,9992.01,7,0.25,1239.81
7872,ORD-2023-44229,2023-02-23,2023-03-01,First Class,CUS-52616,Customer 883,Corporate,United States,OHI-City-1,Ohio,88647,Central,OFF-ART-6509,Office Supplies,Art,Art Standard 755,316.86,4,0.05,112.47
7873,ORD-2023-12582,2023-02-23,2023-03-02,Same Day,CUS-18539,Customer 196,Corporate,United States,ILL-City-4,Illinois,82350,Central,TEC-MAC-9227,Technology,Machines,Machines Elite 248,510.61,1,0.0,144.26
7874,ORD-2023-45191,2023-02-24,2023-02-26,Same Day,CUS-71583,Customer 683,Consumer,United States,NEW-City-5,New York,55400,East,FUR-FUR-2005,Furniture,Furnishings,Furnishings Pro 412,5665.75,4,0.3,-19.88
7875,ORD-2023-14401,2023-02-24,2023-03-01,Second Class,CUS-70641,Customer 117,Corporate,United States,TEN-City-2,Tennessee,98957,South,TEC-PHO-1049,Technology,Phones,Phones Basic 128,987.0,10,0.3,7.48
7876,ORD-2023-11557,2023-02-24,2023-02-25,First Class,CUS-92504,Customer 106,Consumer,United States,GEO-City-1,Georgia,20750,South,TEC-MAC-3221,Technology,Machines,Machines Premium 265,2097.67,6,0.0,427.84
7877,ORD-2023-50343,2023-02-24,2023-03-03,Standard Class,CUS-70452,Customer 698,Home Office,United States,CAL-City-4,California,37507,West,OFF-STO-6085,Office Supplies,Storage,Storage Pro 615,1513.7,5,0.05,361.71
7878,ORD-2023-90328,2023-02-24,2023-02-28,Standard Class,CUS-86702,Customer 927,Corporate,United States,MIC-City-2,Michigan,22288,Central,OFF-STO-8051,Office Supplies,Storage,Storage Basic 375,6248.35,15,0.3,775.91
7879,ORD-2023-72824,2023-02-25,2023-03-02,Same Day,CUS-44547,Customer 676,Consumer,United States,NOR-City-5,North Carolina,83167,South,OFF-ART-4012,Office Supplies,Art,Art Premium 253,2599.38,7,0.0,658.29
